stop_id,nombre,ciudad,provincia,latitud,longitud,num_andenes,tiene_sala_club
60914,Universidad De Alicante,Universidad De Alicante,Desconocida,38.384165,-0.528411,0,0
60913,Sant Vicent Centre,Sant Vicent Centre,Desconocida,38.3946533,-0.5287247,0,0
65400,Tortosa,Tortosa,Desconocida,40.807333,0.5230136,0,0
65003,Valencia-Cabanyal,Valencia-Cabanyal,Desconocida,39.4702456,-0.3346772,0,0
65208,Vila-Real,Vila-Real,Desconocida,39.9330935,-0.0967681,0,0
65306,Torreblanca,Torreblanca,Desconocida,40.212211,0.198779,0,0
65308,Alcalà De Xivert,Alcalà De Xivert,Desconocida,40.30469,0.228717,0,0
65314,Ulldecona-Alcanar-La Sénia,Ulldecona-Alcanar-La Sénia,Desconocida,40.5959267,0.44927448,0,0
65206,Nules-La Vilavella,Nules-La Vilavella,Desconocida,39.8532354,-0.1527317,0,0
62003,Callosa De Segura,Callosa De Segura,Desconocida,38.1227686,-0.8745747,0,0
62100,Albatera-Catral,Albatera-Catral,Desconocida,38.1670209,-0.8380854,0,0
62101,Crevillent,Crevillent,Desconocida,38.2245622,-0.7815283,0,0
62102,Elche/Elx Carrús,Elche/Elx Carrús,Desconocida,38.2689783,-0.7063992,0,0
62104,Torrellano,Torrellano,Desconocida,38.2896365,-0.5824572,0,0
62109,Sant Gabriel,Sant Gabriel,Desconocida,38.3290647,-0.5086866,0,0
60907,Novelda-Aspe,Novelda-Aspe,Desconocida,38.407086,-0.777744,0,0
60904,Sax,Sax,Desconocida,38.544251,-0.813729,0,0
60900,La Encina,La Encina,Desconocida,38.765344,-0.954244,0,0
60800,Almansa,Almansa,Desconocida,38.867822,-1.105446,0,0
64200,Silla,Silla,Desconocida,39.3619548,-0.4149813,0,0
69011,Alcoy/Alcoi,Alcoy/Alcoi,Desconocida,38.709349,-0.470247,0,0
64203,Alfafar-Benetússer,Alfafar-Benetússer,Desconocida,39.4224232,-0.392605,0,0
64202,Massanassa,Massanassa,Desconocida,39.4091934,-0.3953073,0,0
64201,Catarroja,Catarroja,Desconocida,39.4000447,-0.3992195,0,0
64107,Benifaió-Almussafes,Benifaió-Almussafes,Desconocida,39.2843027,-0.4299537,0,0
64105,Algemesí,Algemesí,Desconocida,39.1931484,-0.4409196,0,0
64104,Alzira,Alzira,Desconocida,39.1531495,-0.4506011,0,0
64103,Carcaixent,Carcaixent,Desconocida,39.1205251,-0.4544102,0,0
64102,La Pobla Llarga,La Pobla Llarga,Desconocida,39.0833385,-0.4696592,0,0
64007,L'ènova Manuel,L'ènova Manuel,Desconocida,39.0500727,-0.4776036,0,0
69002,Benigánim,Benigánim,Desconocida,38.938499,-0.453424,0,0
69006,Albaida,Albaida,Desconocida,38.845645,-0.518129,0,0
69008,Ontinyent,Ontinyent,Desconocida,38.809692,-0.602457,0,0
65002,Valencia F.s.l-Hospital La Fe,Valencia F.s.l-Hospital La Fe,Desconocida,39.4416052,-0.371422,0,0
65008,Puçol,Puçol,Desconocida,39.6205367,-0.3031085,0,0
65005,Albuixech,Albuixech,Desconocida,39.5435233,-0.3205526,0,0
65007,El Puig,El Puig,Desconocida,39.588302,-0.3116645,0,0
65202,Almenara,Almenara,Desconocida,39.7487737,-0.2183811,0,0
65204,Chilches,Chilches,Desconocida,39.7826726,-0.1903295,0,0
65207,Burriana-Alquerías Niño Perdido,Burriana-Alquerías Niño Perdido,Desconocida,39.8965088,-0.1038601,0,0
65209,Almassora/Almazora,Almassora/Almazora,Desconocida,39.9549079,-0.0767713,0,0
65205,Moncofa,Moncofa,Desconocida,39.8208891,-0.1626965,0,0
65001,Roca-Cúper,Roca-Cúper,Desconocida,39.5262094,-0.3238405,0,0
65006,Massalfassar-Albuixech,Massalfassar-Albuixech,Desconocida,39.5557532,-0.3183058,0,0
65201,Les Valls,Les Valls,Desconocida,39.7193457,-0.2397602,0,0
65203,La Llosa,La Llosa,Desconocida,39.7678109,-0.2029444,0,0
71400,Reus,Reus,Desconocida,41.1605229,1.10008978,0,0
79400,Barcelona-Estació De França,Barcelona-Estació De França,Desconocida,41.3844866,2.18534785,0,0
71802,Barcelona-Passeig De Gracia,Barcelona-Passeig De Gracia,Desconocida,41.3920862,2.16533862,0,0
71700,Vilanova I La Geltrú,Vilanova I La Geltrú,Desconocida,41.2203207,1.73077249,0,0
71600,Sant Vicenç De Calders,Sant Vicenç De Calders,Desconocida,41.1862102,1.52480358,0,0
71503,Torredembarra,Torredembarra,Desconocida,41.1427923,1.40578377,0,0
71502,Altafulla-Tamarit,Altafulla-Tamarit,Desconocida,41.1366479,1.37341488,0,0
71401,Vila-Seca,Vila-Seca,Desconocida,41.1128193,1.15037877,0,0
71209,Riba-Roja D'ebre,Riba-Roja D'ebre,Desconocida,41.2485594,0.48103178,0,0
71307,Les Borges Del Camp,Les Borges Del Camp,Desconocida,41.1665064,1.0221323,0,0
71306,Riudecanyes-Botarell,Riudecanyes-Botarell,Desconocida,41.1400577,0.97574775,0,0
71305,Duesaigües-L'argentera,Duesaigües-L'argentera,Desconocida,41.1436928,0.92087096,0,0
71304,Pradell,Pradell,Desconocida,41.1333595,0.85865032,0,0
71303,Marçà-Falset,Marçà-Falset,Desconocida,41.1309421,0.81041774,0,0
71302,Capçanes,Capçanes,Desconocida,41.1020902,0.78036099,0,0
71300,Móra La Nova,Móra La Nova,Desconocida,41.1065823,0.65321819,0,0
71211,Ascó,Ascó,Desconocida,41.1823727,0.56902524,0,0
71210,Flix,Flix,Desconocida,41.2293651,0.54010012,0,0
71204,Caspe,Caspe,Desconocida,41.239738,-0.042701,0,0
71208,Faió-La Pobla De Massaluca (fayón),Faió-La Pobla De Massaluca (fayón),Desconocida,41.2250555,0.35110259,0,0
71207,Nonaspe,Nonaspe,Desconocida,41.213788,0.242472,0,0
71206,Fabara,Fabara,Desconocida,41.234405,0.143284,0,0
72101,Roda De Mar,Roda De Mar,Desconocida,41.1864204,1.45520767,0,0
76004,Valls,Valls,Desconocida,41.2896079,1.25865179,0,0
73100,La Plana-Picamoixons,La Plana-Picamoixons,Desconocida,41.3061987,1.19488293,0,0
73008,Montblanc,Montblanc,Desconocida,41.3766254,1.16554869,0,0
73007,L'espluga De Francolí,L'espluga De Francolí,Desconocida,41.4006616,1.10336094,0,0
73006,Vimbodí,Vimbodí,Desconocida,41.4027277,1.04603327,0,0
73005,Vinaixa,Vinaixa,Desconocida,41.425141,0.9703737,0,0
73003,Les Borges Blanques,Les Borges Blanques,Desconocida,41.5213973,0.87791022,0,0
73002,Juneda,Juneda,Desconocida,41.5439328,0.82554185,0,0
76003,Nulles-Bràfim,Nulles-Bràfim,Desconocida,41.2503192,1.29750259,0,0
76001,Salomó,Salomó,Desconocida,41.2234416,1.37662504,0,0
76002,Vilabella,Vilabella,Desconocida,41.2395473,1.31749155,0,0
73010,La Riba,La Riba,Desconocida,41.3184926,1.1813126,0,0
73009,Vilaverd,Vilaverd,Desconocida,41.3376633,1.17653235,0,0
73004,La Floresta,La Floresta,Desconocida,41.5042013,0.924432,0,0
73001,Puigverd De Lleida-Artesa De Lleida,Puigverd De Lleida-Artesa De Lleida,Desconocida,41.5537015,0.73342706,0,0
73102,La Selva Del Camp,La Selva Del Camp,Desconocida,41.2111544,1.14396003,0,0
73101,Alcover,Alcover,Desconocida,41.2616066,1.17416002,0,0
65411,Salou - Port Aventura,Salou - Port Aventura,Desconocida,41.0884798,1.14605195,0,0
71205,Val De Pilas,Val De Pilas,Desconocida,41.230056,0.070145,0,0
71201,Samper,Samper,Desconocida,41.182183,-0.368761,0,0
71200,La Puebla De Híjar,La Puebla De Híjar,Desconocida,41.2244,-0.438595,0,0
71108,La Zaida-Sástago,La Zaida-Sástago,Desconocida,41.320542,-0.427115,0,0
71105,Quinto,Quinto,Desconocida,41.419528,-0.490673,0,0
71103,Fuentes De Ebro,Fuentes De Ebro,Desconocida,41.515065,-0.618625,0,0
70806,Zaragoza Portillo,Zaragoza Portillo,Desconocida,41.6527361,-0.8958759,0,0
70807,Zaragoza Goya,Zaragoza Goya,Desconocida,41.6438779,-0.8912574,0,0
71100,Zaragoza Miraflores,Zaragoza Miraflores,Desconocida,41.6334311,-0.8681653,0,0
78302,Binefar,Binefar,Desconocida,41.849768,0.291478,0,0
78301,Monzon-Rio Cinca,Monzon-Rio Cinca,Desconocida,41.913679,0.196939,0,0
78203,Sariñena,Sariñena,Desconocida,41.817529,-0.17076,0,0
78201,Grañen,Grañen,Desconocida,41.938033,-0.369329,0,0
78005,Villanueva De Gállego,Villanueva De Gállego,Desconocida,41.76551,-0.822204,0,0
78500,Cervera,Cervera,Desconocida,41.673611,1.274773,0,0
78402,Bell-Lloc D'urgell,Bell-Lloc D'urgell,Desconocida,41.631619,0.781547,0,0
78403,Mollerussa,Mollerussa,Desconocida,41.631779,0.896775,0,0
78404,Golmés,Golmés,Desconocida,41.635929,0.930863,0,0
78405,Castellnou De Seana,Castellnou De Seana,Desconocida,41.637464,0.967736,0,0
78406,Bellpuig,Bellpuig,Desconocida,41.632545,1.012993,0,0
78407,Anglesola,Anglesola,Desconocida,41.646448,1.079192,0,0
78408,Tàrrega,Tàrrega,Desconocida,41.650387,1.138963,0,0
78700,Terrassa Estacio Nord,Terrassa Estacio Nord,Desconocida,41.5697825,2.01435428,0,0
78604,Sant Vicenç De Castellet,Sant Vicenç De Castellet,Desconocida,41.6688309,1.86264304,0,0
78600,Manresa,Manresa,Desconocida,41.7203921,1.82648564,0,0
78506,Rajadell,Rajadell,Desconocida,41.733159,1.696275,0,0
78505,Aguilar De Segarra,Aguilar De Segarra,Desconocida,41.738917,1.62372,0,0
78504,Seguers-Sant Pere Sallavinera,Seguers-Sant Pere Sallavinera,Desconocida,41.747991,1.574167,0,0
78503,Calaf,Calaf,Desconocida,41.730334,1.515097,0,0
78502,Sant Martí Sesgueioles,Sant Martí Sesgueioles,Desconocida,41.701217,1.486204,0,0
78501,Sant Guim De Freixenet,Sant Guim De Freixenet,Desconocida,41.655924,1.42053,0,0
74217,Canfranc,Canfranc,Desconocida,42.751471,-0.514641,0,0
74216,Villanúa-Letranz,Villanúa-Letranz,Desconocida,42.688745,-0.52346,0,0
74214,Castiello-Pueblo,Castiello-Pueblo,Desconocida,42.62811,-0.546291,0,0
74213,Jaca,Jaca,Desconocida,42.578303,-0.539231,0,0
74211,Sabiñánigo,Sabiñánigo,Desconocida,42.520446,-0.373085,0,0
74209,Caldearenas-Aquilué,Caldearenas-Aquilué,Desconocida,42.397973,-0.499309,0,0
74208,Anzánigo,Anzánigo,Desconocida,42.403289,-0.643344,0,0
74207,Santa María Y La Peña,Santa María Y La Peña,Desconocida,42.38039,-0.695647,0,0
74206,Riglos,Riglos,Desconocida,42.344756,-0.731599,0,0
74204,Ayerbe,Ayerbe,Desconocida,42.27561,-0.682569,0,0
79203,Caldes De Malavella,Caldes De Malavella,Desconocida,41.84111,2.80076692,0,0
79202,Sils,Sils,Desconocida,41.8075996,2.74500729,0,0
79200,Maçanet-Massanes,Maçanet-Massanes,Desconocida,41.7724212,2.67385865,0,0
79104,Sant Celoni,Sant Celoni,Desconocida,41.6857928,2.49072799,0,0
79009,Barcelona-El Clot,Barcelona-El Clot,Desconocida,41.4092979,2.18719759,0,0
79309,Figueres,Figueres,Desconocida,42.2651134,2.96880074,0,0
79303,Flaçà,Flaçà,Desconocida,42.047477,2.95740315,0,0
79315,Portbou,Portbou,Desconocida,42.4245908,3.15801841,0,0
79312,Llançà,Llançà,Desconocida,42.3666194,3.1489746,0,0
79314,Colera,Colera,Desconocida,42.4068837,3.15434316,0,0
79311,Vilajuïga,Vilajuïga,Desconocida,42.3256691,3.08754626,0,0
79308,Vilamalla,Vilamalla,Desconocida,42.216362,2.97776423,0,0
79306,Sant Miquel De Fluvià,Sant Miquel De Fluvià,Desconocida,42.1721019,2.98959828,0,0
79305,Camallera,Camallera,Desconocida,42.1223297,2.96536522,0,0
79304,Sant Jordi Desvalls,Sant Jordi Desvalls,Desconocida,42.0683023,2.96447664,0,0
79302,Bordils-Juià,Bordils-Juià,Desconocida,42.0370568,2.91529561,0,0
79301,Celrà,Celrà,Desconocida,42.0271984,2.87490587,0,0
79205,Fornells De La Selva,Fornells De La Selva,Desconocida,41.935043,2.80978324,0,0
79204,Riudellots,Riudellots,Desconocida,41.896297,2.81157037,0,0
79107,Hostalric,Hostalric,Desconocida,41.747788,2.63165011,0,0
79106,Riells I Viabrea-Breda,Riells I Viabrea-Breda,Desconocida,41.7263582,2.56889584,0,0
79105,Gualba,Gualba,Desconocida,41.7181901,2.53878373,0,0
79100,Granollers Centre,Granollers Centre,Desconocida,41.5997447,2.29126962,0,0
79004,Barcelona-Sant Andreu,Barcelona-Sant Andreu,Desconocida,41.4361251,2.19319866,0,0
79316,Cerbère,Cerbère,Desconocida,42.441664,3.16314935,0,0
11203,Manzanos,Manzanos,Desconocida,42.742899,-2.867501,0,0
11204,La Puebla De Arganzón,La Puebla De Arganzón,Desconocida,42.765245,-2.830385,0,0
11205,Nanclares/Langraiz,Nanclares/Langraiz,Desconocida,42.816216,-2.804942,0,0
11210,Alegría De álava-Dulantzi,Alegría De álava-Dulantzi,Desconocida,42.848723,-2.514668,0,0
11212,Salvatierra/Agurain,Salvatierra/Agurain,Desconocida,42.84643,-2.38921,0,0
11213,Araia,Araia,Desconocida,42.869599,-2.306807,0,0
11305,Brinkola-Onyati,Brinkola-Onyati,Desconocida,43.0189865,-2.3346811,0,0
11306,Legazpi,Legazpi,Desconocida,43.0510385,-2.3306103,0,0
11402,Ormaiztegi,Ormaiztegi,Desconocida,43.0402752,-2.256462,0,0
11404,Beasain,Beasain,Desconocida,43.0462687,-2.2022994,0,0
11405,Ordizia/Ordicia,Ordizia/Ordicia,Desconocida,43.0527547,-2.1791923,0,0
11501,Tolosa Centro,Tolosa Centro,Desconocida,43.1393963,-2.0741122,0,0
11503,Villabona-Zizurkil,Villabona-Zizurkil,Desconocida,43.1891906,-2.0553722,0,0
11504,Andoain Centro/Erdia,Andoain Centro/Erdia,Desconocida,43.2155738,-2.0204595,0,0
11507,Hernani-Centro,Hernani-Centro,Desconocida,43.2664779,-1.9726232,0,0
11516,Lezo-Errenteria,Lezo-Errenteria,Desconocida,43.3159364,-1.8994386,0,0
11515,Pasaia,Pasaia,Desconocida,43.3189428,-1.9171727,0,0
11514,Herrera (apd),Herrera (apd),Desconocida,43.3193537,-1.9370173,0,0
11522,Intxaurrondo,Intxaurrondo,Desconocida,43.3200487,-1.9517673,0,0
11513,Ategorrieta (apd),Ategorrieta (apd),Desconocida,43.3203225,-1.9598127,0,0
11512,Gros,Gros,Desconocida,43.3218457,-1.9738835,0,0
81205,Cortes De Navarra,Cortes De Navarra,Desconocida,41.915076,-1.420439,0,0
81203,Ribaforada,Ribaforada,Desconocida,41.997038,-1.515097,0,0
80115,Villafranca De Navarra,Villafranca De Navarra,Desconocida,42.280734,-1.745716,0,0
80114,Marcilla De Navarra,Marcilla De Navarra,Desconocida,42.334851,-1.717418,0,0
80109,Olite/Erriberri,Olite/Erriberri,Desconocida,42.484989,-1.649964,0,0
80005,Uharte-Arakil,Uharte-Arakil,Desconocida,42.920606,-1.974814,0,0
80003,Etxarri-Aranatz,Etxarri-Aranatz,Desconocida,42.911138,-2.071245,0,0
80001,Altsasu/Alsasua-Pueblo,Altsasu/Alsasua-Pueblo,Desconocida,42.893283,-2.167429,0,0
11109,Briviesca,Briviesca,Desconocida,42.542765,-3.319287,0,0
11111,Pancorbo,Pancorbo,Desconocida,42.630486,-3.112307,0,0
70801,Utebo,Utebo,Desconocida,41.7108644,-0.9985828,0,0
70800,Casetas,Casetas,Desconocida,41.7226479,-1.0201916,0,0
81210,Alagón,Alagón,Desconocida,41.771422,-1.112771,0,0
81209,Cabanyas De Ebro,Cabanyas De Ebro,Desconocida,41.788065,-1.167533,0,0
81208,Pedrola,Pedrola,Desconocida,41.805198,-1.201673,0,0
81207,Luceni,Luceni,Desconocida,41.826116,-1.243536,0,0
81206,Gallur,Gallur,Desconocida,41.867164,-1.321342,0,0
81105,Alcanadre,Alcanadre,Desconocida,42.407437,-2.122094,0,0
81102,Agoncillo,Agoncillo,Desconocida,42.443585,-2.291701,0,0
60301,Quero,Quero,Desconocida,39.504173,-3.266072,0,0
60300,Villacañas,Villacañas,Desconocida,39.622698,-3.33051,0,0
60203,Villasequilla,Villasequilla,Desconocida,39.879535,-3.728453,0,0
60202,Castillejo-Añover,Castillejo-Añover,Desconocida,39.949634,-3.738774,0,0
60200,Aranjuez,Aranjuez,Desconocida,40.0350257,-3.6182534,0,0
35207,Casatejada,Casatejada,Desconocida,39.891909,-5.677732,0,0
35005,Illescas,Illescas,Desconocida,40.12088,-3.842262,0,0
35002,Fuenlabrada,Fuenlabrada,Desconocida,40.2833784,-3.7994429,0,0
35303,Cañaveral,Cañaveral,Desconocida,39.789124,-6.375031,0,0
35302,Casas de Millan,Casas de Millan,Desconocida,39.811866,-6.326045,0,0
35301,Mirabel,Mirabel,Desconocida,39.866229,-6.228969,0,0
35406,Valencia de Alcantara,Valencia de Alcantara,Desconocida,39.426928,-7.230688,0,0
35405,San Vicente de Alcantara,San Vicente de Alcantara,Desconocida,39.381561,-7.117075,0,0
35402,Arroyo-Malpartida,Arroyo-Malpartida,Desconocida,39.468078,-6.533634,0,0
50002,Cinco Casas,Cinco Casas,Desconocida,39.169282,-3.232663,0,0
94002,Daimiel,Daimiel,Desconocida,39.061553,-3.604213,0,0
94004,Almagro,Almagro,Desconocida,38.895323,-3.709777,0,0
10400,Ávila,Ávila,Desconocida,40.657255,-4.683312,0,0
18002,Madrid-Nuevos Ministerios,Madrid-Nuevos Ministerios,Desconocida,40.4466271,-3.6923468,0,0
18001,Madrid-Recoletos,Madrid-Recoletos,Desconocida,40.4233731,-3.690931,0,0
10000,Madrid-Principe Pio,Madrid-Principe Pio,Desconocida,40.4214895,-3.7189689,0,0
10001,Aravaca (apd-Cgd),Aravaca (apd-Cgd),Desconocida,40.4484551,-3.7855547,0,0
10002,Pozuelo,Pozuelo,Desconocida,40.4474569,-3.8002779,0,0
10005,Las Rozas (apd),Las Rozas (apd),Desconocida,40.4942887,-3.8681747,0,0
10100,Pinar De Las Rozas,Pinar De Las Rozas,Desconocida,40.5222672,-3.8822477,0,0
10200,Villalba De Guadarrama,Villalba De Guadarrama,Desconocida,40.6264893,-4.0080301,0,0
10201,San Yago,San Yago,Desconocida,40.6178953,-4.0310749,0,0
10202,Las Zorreras-Navalquejigo,Las Zorreras-Navalquejigo,Desconocida,40.6093116,-4.0463626,0,0
10203,El Escorial,El Escorial,Desconocida,40.5853675,-4.1324053,0,0
10204,Zarzalejo,Zarzalejo,Desconocida,40.5389272,-4.1580662,0,0
10205,Robledo De Chavela,Robledo De Chavela,Desconocida,40.5208244,-4.2467592,0,0
10206,Santa María De La Alameda-Peguerinos,Santa María De La Alameda-Peguerinos,Desconocida,40.569001,-4.2691255,0,0
10209,El Pimpollar,El Pimpollar,Desconocida,40.567587,-4.283541,0,0
10207,Las Navas Del Marqués,Las Navas Del Marqués,Desconocida,40.589205,-4.362259,0,0
10208,Navalperal,Navalperal,Desconocida,40.591152,-4.408382,0,0
10300,Herradón-La Cañada,Herradón-La Cañada,Desconocida,40.599275,-4.495039,0,0
97201,Madrid-Ramón Y Cajal,Madrid-Ramón Y Cajal,Desconocida,40.4881473,-3.6948037,0,0
97200,Mirasierra-Paco De Lucía,Mirasierra-Paco De Lucía,Desconocida,40.499759,-3.7092505,0,0
97100,Pitis,Pitis,Desconocida,40.4954173,-3.7261603,0,0
10101,Las Matas,Las Matas,Desconocida,40.5523869,-3.8967664,0,0
10103,Torrelodones,Torrelodones,Desconocida,40.574554,-3.9566013,0,0
10104,Galapagar-La Navata,Galapagar-La Navata,Desconocida,40.6003138,-3.982259,0,0
12100,Segovia,Segovia,Desconocida,40.93403,-4.11365,0,0
12001,Los Negrales,Los Negrales,Desconocida,40.638567,-4.0218746,0,0
12002,Alpedrete-Mataespesa,Alpedrete-Mataespesa,Desconocida,40.6581044,-4.0349719,0,0
12004,Collado Mediano,Collado Mediano,Desconocida,40.6928982,-4.0359271,0,0
12005,Los Molinos-Guadarrama,Los Molinos-Guadarrama,Desconocida,40.7066407,-4.0671991,0,0
12006,Cercedilla,Cercedilla,Desconocida,40.7376129,-4.0662985,0,0
12007,Tablada,Tablada,Desconocida,40.705648,-4.12531,0,0
12008,Gudillos,Gudillos,Desconocida,40.716914,-4.157681,0,0
12009,San Rafael,San Rafael,Desconocida,40.714944,-4.18143,0,0
12010,El Espinar,El Espinar,Desconocida,40.740852,-4.189482,0,0
12011,Los ángeles De San Rafael,Los ángeles De San Rafael,Desconocida,40.777909,-4.206933,0,0
12012,Otero-Herreros,Otero-Herreros,Desconocida,40.80097,-4.203504,0,0
12013,Ortigosa Del Monte,Ortigosa Del Monte,Desconocida,40.832771,-4.168094,0,0
12014,Navas De Riofrío- La Losa,Navas De Riofrío- La Losa,Desconocida,40.856673,-4.141103,0,0
10302,Guimorcondo,Guimorcondo,Desconocida,40.649062,-4.614987,0,0
35012,Humanes,Humanes,Desconocida,40.2558101,-3.8287055,0,0
10409,Arévalo,Arévalo,Desconocida,41.047123,-4.701988,0,0
82100,Soria,Soria,Soria,41.754754,-2.476537,0,0
84104,Quintana Redonda,Quintana Redonda,Desconocida,41.639726,-2.609682,0,0
84103,Tardelcuende,Tardelcuende,Desconocida,41.593525,-2.639337,0,0
84101,Almazan,Almazan,Desconocida,41.489019,-2.525375,0,0
70400,Torralba,Torralba,Desconocida,41.136617,-2.492952,0,0
70302,Siguenza,Siguenza,Desconocida,41.071417,-2.646407,0,0
70209,Jadraque,Jadraque,Desconocida,40.930229,-2.935935,0,0
70200,Guadalajara,Guadalajara,Desconocida,40.6441928,-3.1822602,0,0
70103,Alcala De Henares,Alcala De Henares,Desconocida,40.4890814,-3.3662457,0,0
70207,Espinosa De Henares,Espinosa De Henares,Desconocida,40.909686,-3.073157,0,0
70208,Carrascosa De Henares,Carrascosa De Henares,Desconocida,40.90598,-3.014352,0,0
70210,Matillas,Matillas,Desconocida,40.953808,-2.84326,0,0
70300,Baides,Baides,Desconocida,41.004864,-2.785635,0,0
70101,San Fernando Henares,San Fernando Henares,Desconocida,40.4427805,-3.5339866,0,0
70102,Torrejón De Ardoz,Torrejón De Ardoz,Desconocida,40.4547895,-3.47973,0,0
70107,Alcalá Henares-Universidad (apd),Alcalá Henares-Universidad (apd),Desconocida,40.5054303,-3.3353258,0,0
70104,Meco (apd-Cgd),Meco (apd-Cgd),Desconocida,40.5346731,-3.2986806,0,0
70105,Azuqueca,Azuqueca,Desconocida,40.561077,-3.265397,0,0
70002,Asamblea De Mad. Entrevías,Asamblea De Mad. Entrevías,Desconocida,40.3818618,-3.6680454,0,0
70003,El Pozo,El Pozo,Desconocida,40.3760377,-3.6561407,0,0
70005,Vallecas,Vallecas,Desconocida,40.382364,-3.623042,0,0
70109,Santa Eugenia,Santa Eugenia,Desconocida,40.3869545,-3.6089855,0,0
70100,Vicálvaro,Vicálvaro,Desconocida,40.4012524,-3.595897,0,0
70108,Coslada (apd),Coslada (apd),Desconocida,40.423237,-3.5611109,0,0
70112,Soto Del Henares,Soto Del Henares,Desconocida,40.463964,-3.4414076,0,0
70111,La Garena,La Garena,Desconocida,40.4805448,-3.3930055,0,0
35109,Montearagón,Montearagón,Desconocida,39.960996,-4.647093,0,0
37406,Villanueva de La Serena,Villanueva de La Serena,Desconocida,38.96886,-5.7965,0,0
37407,Don Benito,Don Benito,Desconocida,38.96695,-5.862923,0,0
37409,Valdetorres,Valdetorres,Desconocida,38.913301,-6.069407,0,0
37410,Guareña,Guareña,Desconocida,38.896749,-6.128842,0,0
37611,Garrovilla-Las Vegas,Garrovilla-Las Vegas,Desconocida,38.915763,-6.47408,0,0
37608,Montijo-El Molino,Montijo-El Molino,Desconocida,38.913973,-6.618281,0,0
37604,Guadiana del Caudillo,Guadiana del Caudillo,Desconocida,38.922099,-6.689998,0,0
37311,Cabeza de Buey,Cabeza de Buey,Desconocida,38.72389,-5.227067,0,0
37400,Almorchon,Almorchon,Desconocida,38.696631,-5.290496,0,0
37402,Castuera,Castuera,Desconocida,38.735021,-5.541637,0,0
37404,Campanario,Campanario,Desconocida,38.853395,-5.641415,0,0
40002,Calamonte,Calamonte,Desconocida,38.886931,-6.382965,0,0
40004,Almendralejo,Almendralejo,Desconocida,38.684662,-6.399815,0,0
40005,Villafranca De Los Barros,Villafranca De Los Barros,Desconocida,38.564402,-6.352048,0,0
40006,Los Santos De Maimona,Los Santos De Maimona,Desconocida,38.449724,-6.361749,0,0
40008,Zafra Feria,Zafra Feria,Desconocida,38.424403,-6.410084,0,0
50700,Los Rosales,Los Rosales,Desconocida,37.5899718,-5.7261208,0,0
40122,Tocina,Tocina,Desconocida,37.6093044,-5.7316939,0,0
40119,Villanueva Del Río-Minas,Villanueva Del Río-Minas,Desconocida,37.6617048,-5.7121543,0,0
40115,Pedroso,Pedroso,Desconocida,37.8373919,-5.7624522,0,0
40113,Cazalla-Constantina,Cazalla-Constantina,Desconocida,37.9328637,-5.704433,0,0
40108,Guadalcanal,Guadalcanal,Desconocida,38.090197,-5.803388,0,0
40107,Fuente Del Arco,Fuente Del Arco,Desconocida,38.16353,-5.900484,0,0
40105,Llerena,Llerena,Desconocida,38.237,-6.009017,0,0
11004,Magaz,Magaz,Desconocida,41.976561,-4.432114,0,0
11006,Quintana Del Puente,Quintana Del Puente,Desconocida,42.079974,-4.19858,0,0
11009,Villaquirán,Villaquirán,Desconocida,42.215717,-3.999396,0,0
60507,La Gineta,La Gineta,Desconocida,39.111665,-2.000155,0,0
60505,La Roda de Albacete,La Roda de Albacete,Desconocida,39.199594,-2.162547,0,0
60503,Minaya,Minaya,Desconocida,39.240738,-2.348403,0,0
60402,Campo de Criptana,Campo de Criptana,Desconocida,39.394343,-3.117746,0,0
3001,Mengibar-Artichuela (apd-Cgd),Mengibar-Artichuela (apd-Cgd),Desconocida,37.978219,-3.803308,0,0
50202,Almuradiel-Viso del Marques,Almuradiel-Viso del Marques,Desconocida,38.514267,-3.501935,0,0
50200,Santa Cruz de Mudela,Santa Cruz de Mudela,Desconocida,38.644428,-3.451493,0,0
60207,El Romeral,El Romeral,Desconocida,39.694516,-3.430502,0,0
60206,Tembleque,Tembleque,Desconocida,39.722958,-3.497354,0,0
65420,L'HOSPITALET DE L'INFANT,L'HOSPITALET DE L'INFANT,Desconocida,40.99939,0.91253887,0,0
65405,L'ametlla De Mar,L'ametlla De Mar,Desconocida,40.8862,0.80045321,0,0
65404,L'ampolla-Perelló-Deltebre,L'ampolla-Perelló-Deltebre,Desconocida,40.8119898,0.70826336,0,0
65403,Camarles-Deltebre,Camarles-Deltebre,Desconocida,40.7747633,0.67176095,0,0
65401,Camp-Redó,Camp-Redó,Desconocida,40.7591556,0.55584433,0,0
81106,Féculas-Navarra,Féculas-Navarra,Desconocida,42.411148,-2.098196,0,0
60901,Caudete,Caudete,Desconocida,38.716163,-0.959727,0,0
14101,Monzon de Campos,Monzon de Campos,Desconocida,42.105538,-4.501677,0,0
14117,El Carrion,El Carrion,Desconocida,42.1166417,-4.500692,0,0
14102,Amusco,Amusco,Desconocida,42.178019,-4.480743,0,0
14103,Piña,Piña,Desconocida,42.211747,-4.434689,0,0
14104,Fromista,Fromista,Desconocida,42.2649,-4.402433,0,0
14107,Osorno,Osorno,Desconocida,42.415077,-4.357367,0,0
14108,Espinosa de Villagonzalo (apd),Espinosa de Villagonzalo (apd),Desconocida,42.452373,-4.367811,0,0
14111,Herrera de Pisuerga,Herrera de Pisuerga,Desconocida,42.598477,-4.316683,0,0
